,dir_name,image_name,soft_max
146,/data3/TEST/A,A_0lvs1gvi.png,[0.8210697  0.17893028]
147,/data3/TEST/A,A_0lygn5ey.png,[0.9963225  0.00367752]
148,/data3/TEST/A,A_0m17agus.png,[0.81494576 0.18505429]
149,/data3/TEST/A,A_0m2tywsm.png,[0.91462725 0.08537272]
150,/data3/TEST/A,A_0m708rhf.png,[9.9995172e-01 4.8290764e-05]
151,/data3/TEST/A,A_0m8kagu0.png,[0.97235185 0.0276481 ]
152,/data3/TEST/A,A_0mjysn7h.png,[0.00489635 0.9951036 ]
153,/data3/TEST/A,A_0mnde0ht.png,[9.9989164e-01 1.0838918e-04]
154,/data3/TEST/A,A_0mv5xle2.png,[0.06057247 0.93942755]
155,/data3/TEST/A,A_0mxi4qyf.png,[0.9816257 0.0183743]
156,/data3/TEST/A,A_0ne326r6.png,[0.20640361 0.79359645]
157,/data3/TEST/A,A_0nht11l3.png,[0.9980205  0.00197946]
158,/data3/TEST/A,A_0nidni48.png,[0.7089665 0.2910335]
159,/data3/TEST/A,A_0njm9s5w.png,[9.9999809e-01 1.8662049e-06]
160,/data3/TEST/A,A_0nv8rq6d.png,[0.9567343  0.04326569]
161,/data3/TEST/A,A_0o363al9.png,[0.9861596  0.01384042]
162,/data3/TEST/A,A_0o3m6c6f.png,[0.9856881  0.01431184]
163,/data3/TEST/A,A_0o8q7zwi.png,[1.000000e+00 4.972106e-08]
164,/data3/TEST/A,A_0o9zv0vh.png,[0.99796164 0.00203834]
165,/data3/TEST/A,A_0objma4t.png,[9.9998212e-01 1.7902856e-05]
166,/data3/TEST/A,A_0odbf8ev.png,[9.9999833e-01 1.6344063e-06]
167,/data3/TEST/A,A_0oddsk6w.png,[9.9950230e-01 4.9767795e-04]
168,/data3/TEST/A,A_0ogyyjnv.png,[1.0000000e+00 1.0701985e-08]
169,/data3/TEST/A,A_0opeo9z8.png,[1.0000000e+00 4.7126697e-08]
170,/data3/TEST/A,A_0osevik1.png,[9.9993587e-01 6.4072585e-05]
171,/data3/TEST/A,A_0owyookk.png,[9.999130e-01 8.706736e-05]
172,/data3/TEST/A,A_0p3r7xky.png,[9.9998629e-01 1.3698314e-05]
173,/data3/TEST/A,A_0pbj4qpi.png,[0.9660574  0.03394262]
174,/data3/TEST/A,A_0pcmioxr.png,[9.99999881e-01 1.10030655e-07]
175,/data3/TEST/A,A_0pfzbx7i.png,[0.97744364 0.02255637]
176,/data3/TEST/A,A_0pjyckgg.png,[0.00225412 0.9977458 ]
177,/data3/TEST/A,A_0pk22csa.png,[1.000000e+00 4.002613e-08]
178,/data3/TEST/A,A_0pnimvve.png,[9.999999e-01 6.184864e-08]
179,/data3/TEST/A,A_0prmv3cy.png,[1.0000000e+00 1.1802034e-09]
180,/data3/TEST/A,A_0psc8vxc.png,[0.991155   0.00884497]
181,/data3/TEST/A,A_0pu2xpfr.png,[9.9997056e-01 2.9419803e-05]
182,/data3/TEST/A,A_0q0hw08z.png,[2.7669658e-04 9.9972326e-01]
183,/data3/TEST/A,A_0q28qfki.png,[9.9999964e-01 3.8809981e-07]
184,/data3/TEST/A,A_0q5le9li.png,[9.9962163e-01 3.7834563e-04]
185,/data3/TEST/A,A_0q5oiat8.png,[9.9972922e-01 2.7076143e-04]
186,/data3/TEST/A,A_0q8z5u0i.png,[0.99864584 0.00135421]
187,/data3/TEST/A,A_0qaovoow.png,[0.99417555 0.00582443]
188,/data3/TEST/A,A_0qdi831o.png,[6.296008e-08 9.999999e-01]
189,/data3/TEST/A,A_0qkontrz.png,[9.9993455e-01 6.5394444e-05]
190,/data3/TEST/A,A_0qm5dv9c.png,[9.9998593e-01 1.4044382e-05]
191,/data3/TEST/A,A_0qs28rwm.png,[0.99573565 0.00426439]
192,/data3/TEST/A,A_0qsbxsj0.png,[9.9997437e-01 2.5621235e-05]
193,/data3/TEST/A,A_0qvgsl1f.png,[1.000000e+00 3.786084e-13]
194,/data3/TEST/A,A_0r053d20.png,[8.1586135e-05 9.9991846e-01]
195,/data3/TEST/A,A_0r34xr1q.png,[0.7493253 0.2506747]
196,/data3/TEST/A,A_0rezgbqf.png,[0.95589155 0.0441085 ]
197,/data3/TEST/A,A_0rpqhutl.png,[9.9968445e-01 3.1560627e-04]
198,/data3/TEST/A,A_0rquvqci.png,[0.43963858 0.5603614 ]
199,/data3/TEST/A,A_0rznljun.png,[0.02884962 0.9711504 ]
200,/data3/TEST/A,A_0samijlo.png,[0.9752788  0.02472119]
201,/data3/TEST/A,A_0sgszidc.png,[1.000000e+00 6.091553e-09]
202,/data3/TEST/A,A_0sif4po3.png,[0.00124533 0.9987546 ]
203,/data3/TEST/A,A_0soehth5.png,[0.4190443 0.5809556]
204,/data3/TEST/A,A_0sqki31f.png,[1.00000000e+00 1.13887495e-08]
205,/data3/TEST/A,A_0stc84kc.png,[0.9968899  0.00311017]
206,/data3/TEST/A,A_0svhzu3o.png,[7.4869476e-04 9.9925131e-01]
207,/data3/TEST/A,A_0t2ydmte.png,[9.9999964e-01 3.6692515e-07]
208,/data3/TEST/A,A_0t9q8g9l.png,[9.994337e-01 5.663019e-04]
209,/data3/TEST/A,A_0tg29n19.png,[0.40237224 0.59762776]
210,/data3/TEST/A,A_0tpng11s.png,[1.000000e+00 1.906206e-15]
211,/data3/TEST/A,A_0u08wibq.png,[1.0000000e+00 3.0570835e-09]
212,/data3/TEST/A,A_0u47w3rr.png,[1.0000000e+00 1.2307007e-09]
213,/data3/TEST/A,A_0u9sqxav.png,[9.9986768e-01 1.3235082e-04]
214,/data3/TEST/A,A_0ubf6vv6.png,[0.98748964 0.01251037]
215,/data3/TEST/A,A_0ue0v6ik.png,[9.9999964e-01 3.8637370e-07]
216,/data3/TEST/A,A_0ufqaulx.png,[0.11574829 0.8842517 ]
217,/data3/TEST/A,A_0ui14ewt.png,[0.12496354 0.8750365 ]
218,/data3/TEST/A,A_0ujyn8zk.png,[0.98096657 0.0190335 ]
219,/data3/TEST/A,A_0ukrdwsv.png,[1.000000e+00 3.655999e-08]
220,/data3/TEST/A,A_0umh2v5o.png,[1.0000000e+00 5.9249636e-08]
221,/data3/TEST/A,A_0ura1haz.png,[9.9916255e-01 8.3747890e-04]
222,/data3/TEST/A,A_0v6mdavx.png,[1.0000000e+00 2.6533682e-08]
223,/data3/TEST/A,A_0v6x1pr7.png,[1.00000e+00 8.25311e-11]
224,/data3/TEST/A,A_0v8au5kt.png,[0.9973345 0.0026656]
225,/data3/TEST/A,A_0v8cl6u9.png,[0.9928491  0.00715087]
226,/data3/TEST/A,A_0vdldomb.png,[3.843667e-06 9.999962e-01]
227,/data3/TEST/A,A_0vuujub5.png,[0.9831769  0.01682308]
228,/data3/TEST/A,A_0wqapi2d.png,[0.00492568 0.99507433]
229,/data3/TEST/A,A_0x3a8yf5.png,[9.999987e-01 1.295387e-06]
230,/data3/TEST/A,A_0x3o55qp.png,[9.997482e-01 2.518400e-04]
231,/data3/TEST/A,A_0xe1yoyo.png,[1.10777955e-05 9.99988914e-01]
232,/data3/TEST/A,A_0xmyu4ue.png,[0.9542242  0.04577578]
233,/data3/TEST/A,A_0xrfqpiv.png,[0.9986002  0.00139982]
234,/data3/TEST/A,A_0xua13dl.png,[0.96544147 0.03455853]
235,/data3/TEST/A,A_0xzrs46e.png,[4.5620618e-06 9.9999547e-01]
236,/data3/TEST/A,A_0y3y1j73.png,[9.999999e-01 7.428054e-08]
237,/data3/TEST/A,A_0y6esu9j.png,[9.9956661e-01 4.3338933e-04]
238,/data3/TEST/A,A_0ycv62t3.png,[1.0000000e+00 1.5404502e-09]
239,/data3/TEST/A,A_0yfswr46.png,[9.9999964e-01 3.4472123e-07]
240,/data3/TEST/A,A_0yh1qfgw.png,[9.422161e-05 9.999058e-01]
241,/data3/TEST/A,A_0ymckoj9.png,[9.9952114e-01 4.7885496e-04]
242,/data3/TEST/A,A_0ypytw7o.png,[0.99739695 0.00260301]
243,/data3/TEST/A,A_0yqsas2s.png,[0.9947937 0.0052063]
244,/data3/TEST/A,A_0yr0ruzh.png,[1.4505514e-06 9.9999857e-01]
245,/data3/TEST/A,A_0ys8jfze.png,[9.9998653e-01 1.3518098e-05]
246,/data3/TEST/A,A_0yu8m458.png,[0.07715605 0.92284393]
247,/data3/TEST/A,A_0yx5st36.png,[0.96324325 0.03675678]
248,/data3/TEST/A,A_0yxtawq6.png,[9.9990571e-01 9.4344694e-05]
249,/data3/TEST/A,A_0z1f4pap.png,[1.05414166e-07 9.99999881e-01]
250,/data3/TEST/A,A_0z29hw8j.png,[9.9977404e-01 2.2599114e-04]
251,/data3/TEST/A,A_0z5562cy.png,[0.8690253 0.1309747]
252,/data3/TEST/A,A_0z82dj2d.png,[0.99775296 0.00224701]
253,/data3/TEST/A,A_0za98vxn.png,[9.999999e-01 8.570226e-08]
254,/data3/TEST/A,A_0zgxbezd.png,[9.999795e-01 2.049416e-05]
255,/data3/TEST/A,A_0zjeuu73.png,[1.0000000e+00 2.8947198e-09]
256,/data3/TEST/A,A_0zmfj002.png,[1.0000000e+00 1.6567553e-09]
257,/data3/TEST/A,A_0znfqqb9.png,[9.9976999e-01 2.2997371e-04]
258,/data3/TEST/A,A_0zoo6yi4.png,[9.9961323e-01 3.8685722e-04]
259,/data3/TEST/A,A_0zto3q7v.png,[0.8966236  0.10337634]
260,/data3/TEST/A,A_0zu74yst.png,[9.9998963e-01 1.0316041e-05]
261,/data3/TEST/A,A_101qw98v.png,[0.98802966 0.01197038]
262,/data3/TEST/A,A_102fd1un.png,[4.7542268e-04 9.9952459e-01]
263,/data3/TEST/A,A_1086gph8.png,[0.99781525 0.00218469]
264,/data3/TEST/A,A_109p4273.png,[9.3411497e-04 9.9906594e-01]
265,/data3/TEST/A,A_10g7n0f0.png,[1.0000000e+00 1.0897805e-10]
266,/data3/TEST/A,A_10lekarr.png,[0.27624306 0.72375697]
267,/data3/TEST/A,A_10wnp8jf.png,[9.9978060e-01 2.1939204e-04]
268,/data3/TEST/A,A_11nknqpb.png,[9.9999154e-01 8.4212743e-06]
269,/data3/TEST/A,A_11qlj2ll.png,[1.0000000e+00 1.4521077e-08]
270,/data3/TEST/A,A_11qtifxg.png,[0.07161673 0.9283833 ]
271,/data3/TEST/A,A_11r37vc7.png,[0.7049977  0.29500225]
272,/data3/TEST/A,A_11svmasu.png,[1.0000000e+00 3.0901828e-09]
273,/data3/TEST/A,A_11t1fmtj.png,[0.0182981  0.98170185]
274,/data3/TEST/A,A_12109b5j.png,[0.64560217 0.3543978 ]
275,/data3/TEST/A,A_126i6mdt.png,[9.999145e-01 8.545497e-05]
276,/data3/TEST/A,A_12c8rqx9.png,[7.6483440e-04 9.9923515e-01]
277,/data3/TEST/A,A_12dvsrb1.png,[0.99629813 0.00370184]
278,/data3/TEST/A,A_12dzieac.png,[0.9663517  0.03364827]
279,/data3/TEST/A,A_12gwbmfl.png,[1.0000000e+00 8.4375215e-11]
280,/data3/TEST/A,A_12ivgx3h.png,[9.999999e-01 1.364857e-07]
281,/data3/TEST/A,A_12mxxvdw.png,[9.9999976e-01 2.6601998e-07]
282,/data3/TEST/A,A_12t4yrdp.png,[9.9999905e-01 9.7756458e-07]
283,/data3/TEST/A,A_12t6lsyk.png,[9.9976474e-01 2.3529596e-04]
284,/data3/TEST/A,A_12u4yu8o.png,[0.9952447  0.00475529]
285,/data3/TEST/A,A_12vtc99d.png,[9.99895334e-01 1.04621664e-04]
286,/data3/TEST/A,A_133qkfps.png,[9.9999738e-01 2.5721895e-06]
287,/data3/TEST/A,A_135hmubk.png,[0.9926399  0.00736014]
288,/data3/TEST/A,A_137wvea1.png,[1.0000000e+00 1.0034546e-11]
289,/data3/TEST/A,A_13bhoi9a.png,[9.9996078e-01 3.9227347e-05]
290,/data3/TEST/A,A_13iae0i1.png,[0.97589195 0.02410804]
291,/data3/TEST/A,A_13j5qxt9.png,[0.20998722 0.7900127 ]
292,/data3/TEST/A,A_13ju29sh.png,[9.9999630e-01 3.6935678e-06]
293,/data3/TEST/A,A_13l1rhb2.png,[9.9975234e-01 2.4762069e-04]
294,/data3/TEST/A,A_13l51fad.png,[9.9990046e-01 9.9566401e-05]
295,/data3/TEST/A,A_13n4tiei.png,[0.9893805  0.01061954]
296,/data3/TEST/A,A_13zpjchf.png,[1.0000000e+00 2.7526063e-08]
297,/data3/TEST/A,A_1419gpna.png,[9.9986959e-01 1.3037224e-04]
298,/data3/TEST/A,A_1457sx4b.png,[0.92570204 0.07429804]
299,/data3/TEST/A,A_14jcn20o.png,[0.01001131 0.98998874]
300,/data3/TEST/A,A_14lr5coh.png,[8.9930188e-07 9.9999905e-01]
301,/data3/TEST/A,A_14s3ocg1.png,[0.126561 0.873439]
302,/data3/TEST/A,A_14v58vcb.png,[9.9999976e-01 2.3402123e-07]
303,/data3/TEST/A,A_1505esd3.png,[9.9995911e-01 4.0846833e-05]
304,/data3/TEST/A,A_157rg8p4.png,[1.0000000e+00 5.5992466e-10]
305,/data3/TEST/A,A_15bd1yuk.png,[1.3042596e-04 9.9986959e-01]
306,/data3/TEST/A,A_15dcurkz.png,[9.9999905e-01 9.8700161e-07]
307,/data3/TEST/A,A_15elfp7u.png,[0.9963766  0.00362337]
308,/data3/TEST/A,A_15lzpi18.png,[1.3505047e-06 9.9999869e-01]
309,/data3/TEST/A,A_15m3kq0v.png,[0.97252446 0.02747549]
310,/data3/TEST/A,A_15thc6me.png,[1.0605189e-04 9.9989390e-01]
311,/data3/TEST/A,A_16bntnvy.png,[9.9999976e-01 1.9270617e-07]
312,/data3/TEST/A,A_16e2hy9j.png,[0.98669946 0.01330059]
313,/data3/TEST/A,A_16e8zfok.png,[7.188405e-05 9.999281e-01]
314,/data3/TEST/A,A_16fp8123.png,[0.93692183 0.0630782 ]
315,/data3/TEST/A,A_16mljrgm.png,[0.8221574  0.17784268]
316,/data3/TEST/A,A_16t9h39r.png,[9.9999952e-01 4.1748117e-07]
317,/data3/TEST/A,A_16w4ktar.png,[0.15581821 0.8441818 ]
318,/data3/TEST/A,A_16y7x61m.png,[1.0000000e+00 5.0691273e-08]
319,/data3/TEST/A,A_173ea86g.png,[0.9927538 0.0072462]
320,/data3/TEST/A,A_179nuwet.png,[0.02373923 0.97626084]
321,/data3/TEST/A,A_17ckjo5u.png,[1.0000000e+00 6.5603354e-09]
322,/data3/TEST/A,A_17i8duov.png,[5.8428932e-06 9.9999416e-01]
323,/data3/TEST/A,A_17kuiy4e.png,[9.9963963e-01 3.6036855e-04]
324,/data3/TEST/A,A_17t1ny8c.png,[0.26547113 0.7345289 ]
325,/data3/TEST/A,A_183cxnh1.png,[0.6713546  0.32864535]
326,/data3/TEST/A,A_185kbg1l.png,[2.1881965e-06 9.9999785e-01]
327,/data3/TEST/A,A_189idprp.png,[1.0000000e+00 2.7099542e-10]
328,/data3/TEST/A,A_18ifsg81.png,[9.9999988e-01 1.2477385e-07]
329,/data3/TEST/A,A_18j37aj8.png,[9.9997592e-01 2.4068684e-05]
330,/data3/TEST/A,A_18no33wy.png,[7.932067e-06 9.999920e-01]
331,/data3/TEST/A,A_18v07wvb.png,[0.9989526  0.00104731]
332,/data3/TEST/A,A_18yaxuf9.png,[0.3827069  0.61729306]
333,/data3/TEST/A,A_18ysau98.png,[3.5944642e-04 9.9964058e-01]
334,/data3/TEST/A,A_190k8buv.png,[2.3577602e-06 9.9999762e-01]
335,/data3/TEST/A,A_193tx3xh.png,[0.00834944 0.9916505 ]
336,/data3/TEST/A,A_196egr0d.png,[1.000000e+00 5.658146e-09]
337,/data3/TEST/A,A_19ecl0w3.png,[9.9965906e-01 3.4089034e-04]
338,/data3/TEST/A,A_19f77m9g.png,[9.9997103e-01 2.8953156e-05]
339,/data3/TEST/A,A_19itttvi.png,[9.9999511e-01 4.8921356e-06]
